id,name,latitude_deg,longitude_deg,municipality,iata_code
12292,San Rafel Private Heliport,37.94660187,-122.4869995,San Rafel,
24170,Limerick Generating Station Heliport,40.23310089,-75.58319855,Sanatoga,
23828,Hissom Memorial Center Heliport,36.12900162,-96.14420319,Sand Springs,
12168,Washington County Regional Medical Center Heliport,32.9978981,-82.80460358,Sandersville,
17831,Bottle Bay Seaplane Base,48.47909927,-116.4449997,Sandpoint,
7331,Grindstone Lake Seaplane Base,46.13330078,-93.00299835,Sandstone,
7960,Firelands Community Hospital Nr 1 Heliport,41.43619919,-82.71099854,Sandusky,
23650,Providence Hospital Heliport,41.43700027,-82.71240234,Sandusky,
23731,Firelands Community Hospital Nr 2 Heliport,41.44499969,-82.71179962,Sandusky,
7290,Valley West Hospital Heliport,41.657994,-88.621297,Sandwich,
25306,Alta View Hospital Heliport,40.57780075,-111.8539963,Sandy,
25309,Ward Heliport,40.59989929,-111.8010025,Sandy,
23331,Sky Ranch Heliport,35.79529953,-115.6269989,Sandy Valley,
17423,Sanford Seaplane Base,28.82279968,-81.26329803,Sanford,
22002,Goodall Hospital Heliport,43.44869995,-70.76889801,Sanford,
16562,Sanger Heliport,36.73220062,-119.5550003,Sanger,
11409,Captiva Heliport,26.54170036,-82.19200134,Sanibel,
11410,Bowman's Beach Helistop,26.46260071,-82.15679932,Sanibel,
13221,Orange Co Sheriffs Forensics Lab Helistop,33.74750137,-117.8769989,Santa Ana,
14749,Honda of Santa Ana Heliport,33.72710037,-117.8359985,Santa Ana,
16623,First Interstate Bank Building Heliport,33.75360107,-117.8679962,Santa Ana,
16624,Albalisa Dinner Playhouse Inc Heliport,33.76699829,-117.9179993,Santa Ana,
16777,Sce Southeastern Division Heliport,33.73089981,-117.8470001,Santa Ana,
16626,Goleta Valley Community Hospital Heliport,34.433876,-119.809494,Santa Barbara,
16628,Platform Ocs P-0188 Hondo Heliport,34.39070129,-120.1220016,Santa Barbara,
16805,Mc Candless Towers Heliport,37.38550186,-121.9720001,Santa Clara,
16568,Dominican Santa Cruz Hospital Heliport,36.990655,-121.982508,Santa Cruz,
23226,St Vincent Hospital Heliport,35.65950012,-105.9459991,Santa Fe,
23275,Governor's Residence Heliport,35.70640182,-105.9300003,Santa Fe,
23299,St Johns College Helispot Heliport,35.6692009,-105.9120026,Santa Fe,
9777,Republic Helicopters Heliport,29.32859993,-95.06189728,Santa Fe,
8243,Marian Medical Center Heliport,34.95080185,-120.413002,Santa Maria,
16770,Santa Rosa Memorial Hospital Heliport,38.44380188,-122.7009964,Santa Rosa,
17363,Goose Nest Seaplane Base,30.3987999,-86.18890381,Santa Rosa Beach,
14577,St John Sapulpa Hospital Heliport,36.00009918,-96.09190369,Sapulpa,
23153,Troop B. Headquarters Heliport,44.30120087,-74.08070374,Saranac Lake,
23418,Adirondack Medical Center Heliport,44.3443985,-74.14250183,Saranac Lake,
13254,Sarasota Dept Of Fire-Rescue East Side Heliport,27.33889961,-82.49649811,Sarasota,
17214,Dove Heliport,27.33340073,-82.43009949,Sarasota,
17215,Sarasota Memorial Hospital Heliport,27.31780052,-82.52980042,Sarasota,
17223,Mosquito Ctl Heliport,27.27249908,-82.3660965,Sarasota,
14297,Saratoga Hospital Heliport,43.08610153,-73.80200195,Saratoga Springs,
23425,Mt View Heliport,42.15660095,-73.99900055,Saugerties,
16797,Camp 14 Heliport,34.56610107,-118.4769974,Saugus,
8877,Commodore Center Seaplane Base,37.87990189,-122.5139999,Sausalito,
18254,Commodore Center Heliport,37.87852,-122.51297,Sausalito,
7291,Savanna Army Depot Helipad,42.183399,-90.255698,Savanna,
11116,Hyatt Regency Hotel Heliport,32.08190155,-81.09210205,Savannah,
11157,St Joseph's Hospital Heliport,31.98489952,-81.15570068,Savannah,
17511,Memorial Hospital Heliport,32.02109909,-81.08029938,Savannah,
12680,Hardin County General Hospital Heliport,35.2181015,-88.21920013,Savannah,
12681,Tgp Station 856 Heliport,35.15919876,-88.22239685,Savannah,
14730,Hercules Inc. Heliport,40.45199966,-74.33399963,Sayerville,
24311,Robert Packer Hospital Heliport,41.97919846,-76.52020264,Sayre,
8057,New Jersey Steel Helistop,40.48619843,-74.32209778,Sayreville,
11612,Raritan Center Heliport,40.49259949,-74.52130127,Sayreville,
15414,Wells Seaplane Base,42.84980011,-73.90480042,Schenectady,
23192,General Electric R&D Center Heliport,42.82699966,-73.87460327,Schenectady,
7392,Our Community Hospital Heliport,36.13130188,-77.41889954,Scotland Neck,
22933,Rgnl West Medical Center Heliport,41.88759995,-103.6640015,Scottsbluff,
6697,Highland Medical Center Heliport,34.662604,-86.046774,Scottsboro,
16269,Bellefonte Nuclear Plant Heliport,34.7120018,-85.92389679,Scottsboro,
12271,Lyon Aviation Rooftop Heliport,33.625332,-111.921611,Scottsdale,
16483,Scottsdale Memorial Hospital-North Heliport,33.58229828,-111.887001,Scottsdale,
7484,Community Medical Center Nap Heliport,41.40000153,-75.63529968,Scranton,
15163,Community Medical Center Heliport,41.40010071,-75.64689636,Scranton,
22973,Seabrook Station Heliport,42.89590073,-70.86119843,Seabrook,
8658,Fina Bayport Heliport,29.61109924,-95.01049805,Seabrook,
7114,Boeing Seal Beach (Rooftop) Heliport,33.75699997,-118.0879974,Seal Beach,
16762,Boeing Seal Beach (Ground Level) Heliport,33.75500107,-118.0930023,Seal Beach,
16817,Rockwell Facility Heliport,33.75780106,-118.0849991,Seal Beach,
15986,Diamond E Ranch Heliport,29.78610039,-96.04329681,Sealy,
9235,White County Medical Center Heliport,35.252507,-91.697333,Searcy,
16323,Honey Hill Heliport,35.23339844,-91.78739929,Searcy,
16365,Unity Health White County Medical Center Heliport,35.233443,-91.729728,Searcy,
23913,Seaside Heliport,45.84149933,-123.927002,Seaside,
7606,Childrens Hospital Emergency Heliport,47.66400146,-122.2809982,Seattle,
15247,Broadcast House Helistop,47.61759949,-122.3509979,Seattle,
16025,Boeing Plant 2 Heliport,47.53680038,-122.3130035,Seattle,
16031,Puget Sound Plaza Heliport,47.60820007,-122.3320007,Seattle,
25647,Harborview Medical Center Heliport,47.60400009,-122.322998,Seattle,
25648,1001 Fourth Avenue Plaza Heliport,47.60680008,-122.3339996,Seattle,
25796,Seattle Private Number One Heliport,47.62149811,-122.3420029,Seattle,
25811,Komo Tv Heliport,47.62170029,-122.3450012,Seattle,
25817,Lake Union Heliport,47.65230179,-122.322998,Seattle,
25887,Park 90 Heliport,47.58449936,-122.3259964,Seattle,
7168,Fulton Seaplane Base,27.90749931,-80.48639679,Sebastian,
10460,Sun N Lake Heliport,27.53860092,-81.50980377,Sebring,
15695,Highlands Regional Medical Center Heliport,27.46559906,-81.43229675,Sebring,
15703,Lake Josephine Seaplane Base,27.39690018,-81.42669678,Sebring,
17242,Florida Hospital-Sebring Heliport,27.53809929,-81.50920105,Sebring,
10965,Meadowlands Hospital Medical Center Heliport,40.79180145,-74.07240295,Secaucus,
14727,Bothwell Regional Health Center Heliport,38.69860077,-93.22239685,Sedalia,
12278,Sedona Medical Campus Heliport,34.85559845,-111.822998,Sedona,
21741,Lindey's Landing West Seaplane Base,47.17440033,-113.4800034,Seeley Lake,
22453,Sourdough Island on Salmon Lake Heliport,47.09989929,-113.4179993,Seeley Lake,
26207,Woodstone Corporation Heliport,29.61669922,-97.88169861,Seguin,
26321,Guadalupe Hospital Heliport,29.56749916,-97.94670105,Seguin,
15593,Zirkle Fruit Company Heliport,46.67559814,-120.5059967,Selah,
16223,Vaughan Hospital Heliport,32.40679932,-87.05419922,Selma,
16279,Selma Medical Center Heliport,32.42900085,-87.05670166,Selma,
9024,Alliance Health Seminole Heliport,35.244862,-96.697758,Seminole,
12402,Howard Heliport,41.29190063,-88.58920288,Seneca,
24183,UPMC Northwest Heliport,41.36169815,-79.70030212,Seneca,
6744,Eagles Landing Heliport,35.92250061,-83.57939911,Sevierville,
13556,Sixty Six Heliport,35.89590073,-83.57810211,Sevierville,
8994,Budd Darling Heliport,29.34280014,-81.48090363,Seville,
14786,Sailfish Point Heliport,27.1697998,-80.15670013,Sewall's Point,
6577,Providence Seward Medical Center Heliport,60.10587398,-149.446249,Seward,
12960,Seward Memorial Hospital Heliport,40.90969849,-97.09059906,Seward,
11036,Igoe Heliport,40.09780121,-88.42060089,Seymour,
9731,Rosini Residence Heliport,40.78680038,-76.58499908,Shamokin,
10763,Shamokin Hospital Heliport,40.80540085,-76.56999969,Shamokin,
7147,Sharon Hospital Heliport,41.88119888,-73.48100281,Sharon,
24062,Sharon General Hospital Heliport,41.23260117,-80.49649811,Sharon,
23681,Ruhlin Heliport,41.08639908,-81.72930145,Sharon Center,
10715,Valley Asphalt Heliport,39.28590012,-84.43019867,Sharonville,
7460,Shattuck Hospital Heliport,36.25,-99.87539673,Shattuck,
16798,Sce Tiffany Pines Heliport,37.11800003,-119.3050003,Shaver Lake,
16812,Sce Shaver Summit Heliport,37.16379929,-119.2919998,Shaver Lake,
25630,Shaw Island Trust Heliport,48.58580017,-122.9209976,Shaw Island,
15594,Shawano Medical Center Heliport,44.78469849,-88.61769867,Shawano,
23826,Unity Health Center Heliport,35.36240005,-96.93599701,Shawnee,
25912,Aurora Sheboygan Memorial Medical Center Heliport,43.77190018,-87.71029663,Sheboygan,
25950,St Nicholas Hospital Heliport,43.76139832,-87.74900055,Sheboygan,
22961,Moab Heliport,41.12060165,-97.43139648,Shelby,
17908,HSHS Good Shepherd Hospital Heliport,39.406136,-88.808855,Shelbyville,
10504,Army Aviation Support Facility Heliport,39.58340073,-85.80000305,Shelbyville,
24931,Bedford Hospital Heliport,35.49309921,-86.47329712,Shelbyville,
25973,Indianhead Medical Center Heliport,45.74169922,-91.92690277,Shell Lake,
17043,Itt Heliport,41.27510071,-73.13289642,Shelton,
16033,Mason General Hospital Heliport,47.22480011,-123.1119995,Shelton,
8941,Shenandoah Hospital Heliport,40.75279999,-95.36889648,Shenandoah,
11526,Burke Heliport,42.23400116,-71.35980225,Sherborn,
13356,Nason Hill Heliport,42.20589828,-71.37889862,Sherborn,
11894,Wilson N Jones Memorial Hospital Heliport,33.6371994,-96.6242981,Sherman,
15171,Department of Public Safety Heliport,33.65039825,-96.60939789,Sherman,
16799,Sherman Oaks Community Hospital Heliport,34.15999985,-118.4499969,Sherman Oaks,
22595,Kollar's Shoreview Marine Seaplane Base,45.03329849,-93.12519836,Shoreview,
17819,Shoshone BLM Heliport,42.931901,-114.413001,Shoshone,
16462,Navapache Regional Medical Center Heliport,34.20339966,-110.0179977,Show Low,
8410,Highland Hospital Heliport,32.4233017,-93.71720123,Shreveport,
13935,Christus Schumpert Medical Center Heliport,32.49489975,-93.74990082,Shreveport,
21641,Lsu Health Science Center Heliport,32.48059845,-93.7621994,Shreveport,
21710,Willis-Knighton Medical Center Temp Groundlevel Heliport,32.48630142,-93.77799988,Shreveport,
13362,Quantum (Shrewsbury) Heliport,42.27289963,-71.69259644,Shrewsbury,
9720,Fortman Heliport,39.78749847,-76.64720154,Shrewsbury,
17718,Osceola Community Hospital Heliport,43.40999985,-95.74250031,Sibley,
8581,Odot Heliport,40.29759979,-84.16339874,Sidney,
12673,Sierra Blanca Heliport,31.16679955,-105.3590012,Sierra Blanca,
16476,Sierra Vista Community Hospital Heliport,31.55139923,-110.2699966,Sierra Vista,
14596,Keokuk County Health Center Heliport,41.32249832,-92.20549774,Sigourney,
12138,Fabick Two Heliport,36.86869812,-89.57839966,Sikeston,
22538,Missouri Delta Heliport,36.88980103,-89.58370209,Sikeston,
16356,Siloam Springs Memorial Hospital Heliport,36.18149948,-94.54109955,Siloam Springs,
23303,Gila Regional Heliport,32.79809952,-108.2610016,Silver City,
25951,Westosha Emergency Center Heliport,42.54249954,-88.17040253,Silver Lake,
21911,Dow Jones & Co. Inc. Heliport,39.04650116,-76.9835968,Silver Spring,
16034,Naval Submarine Base Bangor Heliport,47.70360313,-122.7148068,Silverdale,
14088,K2 Heliport Nr 1a Heliport,37.85279846,-107.5749969,Silverton,
16692,Silverton Junction Heliport,37.79999924,-107.6669998,Silverton,
17793,Wallace Ranger Station Heliport,47.49349976,-115.9599991,Silverton,
9523,Genesis Medical Center - Illini Campus Heliport,41.49449921,-90.41819763,Silvis,
8221,Boeing Santa Susana Heliport,34.2378006,-118.6959991,Simi Valley,
11948,Hummingbird Nest Heliport,34.2818985,-118.6549988,Simi Valley,
16753,First Interstate Bank Heliport,34.26860046,-118.7180023,Simi Valley,
15338,Long Lake Seaplane Base,47.19309998,-68.23139954,Sinclair,
21976,Cross Lake Seaplane Base,47.13389969,-68.33450317,Sinclair,
12379,Marian Health Center Nr 2 Heliport,42.49580002,-96.40170288,Sioux City,
12381,Marian Health Center Nr 3 Heliport,42.5141983,-96.39749908,Sioux City,
13274,Saint Luke's Medical Center Heliport,42.5196991,-96.40609741,Sioux City,
8655,Sanford Usd Medical Center Heliport,43.53549957,-96.74420166,Sioux Falls,
9754,Mc Kennan Hospital Heliport,43.53409958,-96.71499634,Sioux Falls,
9759,Avera Heart Hospital of South Dakota Heliport,43.49079895,-96.77970123,Sioux Falls,
24506,Cdp Hospital Heliport,45.65800095,-97.05010223,Sisseton,
16078,Sitka Seaplane Base,57.05210114,-135.345993,Sitka,
10535,Skilak Blm Helistop,60.4803009,-150.4550018,Skilak Guard Station,
12642,Ranch Hill Heliport,40.72579956,-75.57610321,Slatington,
21505,Pelican Seaplane Base,30.26689911,-89.80529785,Slidell,
21651,Jack Kent Heliport,30.06599998,-89.61889648,Slidell,
21684,Northshore Regional Medical Center Heliport,30.28689957,-89.74060059,Slidell,
15513,Houston Oil & Minerals Smith Point Heliport,29.52879906,-94.76599884,Smith Point,
23176,St John's Episcopal Hospital Heliport,40.86949921,-73.22180176,Smithtown,
10916,Smyrna Hospital Heliport,33.85979843,-84.51380157,Smyrna,
7758,Gwinnett Community Hospital D/B/A Eastside Medical Center Heliport,33.875,-84.02059937,Snellville,
8996,Caleb Heliport,33.78120041,-84.01460266,Snellville,
9421,Tract Heliport,33.89749908,-84.02390289,Snellville,
26056,Snowshoe Heliport,38.41040039,-79.99530029,Snowshoe,
23253,Socorro General Hospital Heliport,34.03699875,-106.9120026,Socorro,
24503,Soldotna Hospital H Heliport,60.49140167,-151.0780029,Soldotna,
24269,Sugan Pond Heliport,40.37509918,-74.99130249,Solebury,
16587,Correctional Training Facility Heliport,36.46720123,-121.3700027,Soledad,
23742,St. Luke's Solon Emergency Center Heliport,41.39009857,-81.44509888,Solon,
17010,Mountain View Heliport,42.01929855,-72.48370361,Somers,
23426,Ibm Sommers Heliport,41.31700134,-73.67990112,Somers,
14765,Shore Memorial Hospital Heliport,39.31399918,-74.59400177,Somers Point,
10333,Somerset-Pulaski Co EMS Heliport,37.08539963,-84.62580109,Somerset,
13501,Somerset Hospital Heliport,40.00699997,-79.07810211,Somerset,
21753,Chambers Heliport,42.3783989,-71.08869934,Somerville,
7045,Stonebridge Farm Helistop,40.65370178,-74.68650055,Somerville,
10155,Mid-State Heliport,40.60039902,-75.7193985,Somerville,
11608,Somerset Medical Center Heliport,40.56790161,-74.59429932,Somerville,
11616,Mack Trucks Helistop,40.57730103,-74.59490204,Somerville,
12550,Fiddlers Elbow Country Club Heliport,40.63339996,-74.73290253,Somerville,
13118,N U I Heliport,40.58229828,-74.61129761,Somerville,
14541,Hall's No 1 Heliport,40.57509995,-74.56539917,Somerville,
15092,Ronson 287 Heliport,40.57619858,-74.57129669,Somerville,
24943,Methodist Hospital Heliport,35.23540115,-89.3526001,Somerville,
10849,Beaver Lodge Estate Heliport,38.51959991,-77.57360077,Somerville,
24051,Skyview Heliport,40.31570053,-75.30460358,Souderton,
25065,Station 40 Heliport,30.1840992,-94.5059967,Sour Lake,
8094,Allstate South Barrington Plaza Heliport,42.069374,-88.174813,South Barrington,
14011,Memorial Hospital At South Bend Heliport,41.68420029,-86.25309753,South Bend,
14140,Wndu Heliport,41.7016983,-86.24949646,South Bend,
18146,St Joseph Regional Medical Center Heliport,41.680303,-86.240799,South Bend,
6632,Willapa Harbor Heliport,46.66320038,-123.8119965,South Bend,
12710,South Boston Medical Heliport,36.71849823,-78.90859985,South Boston,
18055,Mulderink Heliport,41.4786,-87.589798,South Chicago Heights,
17266,Doan Heliport,29.16550064,-81.02729797,South Daytona,
18188,Turner Seaplane Base,42.00999832,-88.29109955,South Elgin,
12323,South Glastonbury Heliport,41.64450073,-72.57230377,South Glastonbury,
16987,Nayaug Seaplane Landing Area Seaplane Base,41.63899994,-72.62809753,South Glastonbury,
15031,Consumers Power Company Heliport,42.32730103,-86.30470276,South Haven,
25553,Stave Island Seaplane Base,44.59590149,-73.34760284,South Hero,
10168,CMH Medical Heliport,36.73429871,-78.13439941,South Hill,
12697,Hl&P South Houston Helistop,29.64220047,-95.21160126,South Houston,
15787,American Cyanamid Company Helistop,29.96050072,-90.28369904,South Kenner,
8224,G S A Laguna Niguel G/L Helistop,33.56169891,-117.7160034,South Laguna Beach,
16574,Barton Memorial Hospital Heliport,38.91130066,-119.9970016,South Lake Tahoe,
22059,Heliflite Heliport,42.48730087,-83.65190125,South Lyon,
23125,Seton Hall Heliport,40.74010086,-74.24849701,South Orange,
7641,Southeastern Helicopters Heliport,26.14699936,-97.17389679,South Padre Island,
26208,South Padre Island Heliport,26.08650017,-97.16529846,South Padre Island,
8226,California Title Building Heliport,34.12390137,-118.151001,South Pasadena,
8803,Enzon South Plainfield Heliport,40.55479813,-74.41989899,South Plainfield,
14373,Bucktail Medical Center Heliport,41.32780075,-77.7358017,South Renovo,
25327,Skaggs Heliport,40.68830109,-111.8919983,South Salt Lake City,
16958,Electro-Methods Inc Heliport,41.83200073,-72.60089874,South Windsor,
14762,Southampton Heliport,40.84730148,-72.46399689,Southampton,
23165,Southampton Village Heliport,40.85010147,-72.41619873,Southampton,
10610,Bendix Heliport,42.48059845,-83.24770355,Southfield,
12495,Tv2 Heliport,42.46060181,-83.21720123,Southfield,
17019,Pratt & Whitney Heliport,41.57509995,-72.89679718,Southington,
23427,Robins Island South Heliport,40.96279907,-72.45670319,Southold,
9163,Brunswick Media Center Heliport,33.95069885,-78.0243988,Southport,
8435,Micron Heliport,42.06790161,-72.74449921,Southwick,
12476,South Pond Seaplane Base,42.00870132,-72.76260376,Southwick,
13358,Scibelli Heliport,42.06290054,-72.72450256,Southwick,
21771,Congamond Lake Heliport,42.03340149,-72.75980377,Southwick,
23369,Northern Nevada Medical Center Heliport,39.50550079,-119.6930008,Sparks,
9197,Hancock Memorial Hospital Heliport,33.26819992,-82.97180176,Sparta,
25002,White County Community Hospital Heliport,35.94940186,-85.47810364,Sparta,
8913,Spartanburg Regional Medical Center Heliport,34.96780014,-81.94110107,Spartanburg,
24452,Milliken & County Heliport,34.98680115,-81.95339966,Spartanburg,
24566,Star Aviation Nr 1 Heliport,44.46839905,-103.8119965,Spearfish,
18121,500 Heliport,39.78279877,-86.23329926,Speedway,
8326,Spencer Municipal Hospital Heliport,43.15050125,-95.14219666,Spencer,
17776,Dickinson County Memorial Hospital Heliport,43.41749954,-95.12390137,Spirit Lake,
6857,Sacred Heart Medical Center Helistop,47.64820099,-117.4140015,Spokane,
6911,N A Degerstrom Yard Heliport,47.68629837,-117.197998,Spokane,
6960,Deaconess Medical Center Heliport,47.65179825,-117.4250031,Spokane,
7059,Holy Family Hospital Heliport,47.71039963,-117.4069977,Spokane,
25683,Pathfinder Helicopter Heliport,47.75880051,-117.1549988,Spokane,
25952,Spooner Hospital Heliport,45.82580185,-91.89569855,Spooner,
14418,Strack Farms Heliport,30.03300095,-95.501297,Spring,
24802,Houston Northwest Medical Center Heliport,30.0177002,-95.44239807,Spring,
9210,Vasa Park Seaplane Base,44.96360016,-93.62249756,Spring Park,
10575,St Margarets Hospital Heliport,41.32500076,-89.19730377,Spring Valley,
24861,Spring Branch Memorial Hospital Heliport,29.80489922,-95.50800323,Spring Valley,
7082,Smh Heliport,36.18149948,-94.13710022,Springdale,
13844,Effingham County Hospital Heliport,32.3484993,-81.31980133,Springfield,
10512,Illinois State Fair Heliport,39.83580017,-89.63970184,Springfield,
12006,Memorial Medical Center - Springfield Heliport,39.80979919,-89.65509796,Springfield,
13810,Illinois Dept of Transportation Nr 6 Heliport,39.77890015,-89.77839661,Springfield,
15527,St Johns Hospital Heliport,39.80670166,-89.64440155,Springfield,
15565,Ill Dept of Trans Heliport,39.77780151,-89.60510254,Springfield,
17999,Il Emergency Operations Center Heliport,39.6114006,-89.60440063,Springfield,
18022,Lincoln Land Community College Heliport,39.72309875,-89.60430145,Springfield,
11535,Broad Street Heliport,42.09091568,-72.58370209,Springfield,
13360,Baystate Medical Ctr Heliport,42.12200165,-72.60089874,Springfield,
21811,Massachusetts Mutual Life Insurance Co Heliport,42.116209,-72.542545,Springfield,
22174,Springfield Medical Center-Mayo Health System Heliport,44.2466011,-94.97170258,Springfield,
12094,Lester E. Cox Medical Center South Heliport,37.14640045,-93.28070068,Springfield,
14497,Springfield Community Hospital Heliport,37.15200043,-93.27940369,Springfield,
14537,St John's Regional Health Center Heliport,37.17869949,-93.27380371,Springfield,
14571,Ktts Heliport,37.19639969,-93.32319641,Springfield,
22517,Ky-3 Heliport,37.183101,-93.303201,Springfield,
22533,Van's Heliport,37.22090149,-93.1384964,Springfield,
22551,Lester E. Cox Medical Center North Heliport,37.22529984,-93.29070282,Springfield,
13463,Mercy Medical Center Heliport,39.95840073,-83.79160309,Springfield,
8969,Saxon's Heliport,44.04679871,-122.9520035,Springfield,
10970,Mckenzie-Willamette Medical Center Heliport,44.05369949,-123.0029984,Springfield,
24916,Northcrest Medical Center Heliport,36.47750092,-86.88500214,Springfield,
9644,Bertrand Chaffee Hospital Heliport,42.50839996,-78.65809631,Springville,
10183,Squaw Harbor Seaplane Base,55.23329926,-160.552002,Squaw Harbor,
10274,Flagler Hospital Heliport,29.86219978,-81.3167038,St Augustine,
14194,Southern Natural Gas County Heliport,29.86490059,-89.83010101,St Bernard,
22249,St Joseph Health Center Heliport,38.78340149,-90.48349762,St Charles,
17323,St Cloud Hospital Heliport,28.23579979,-81.30200195,St Cloud,
22643,St Cloud Hospital Heliport,45.54579926,-94.05750275,St Cloud,
6882,Tembec Heliport,30.70789909,-91.32019806,St Francisville,
7036,West Feliciana Sheriff's Office Heliport,30.82439995,-91.38459778,St Francisville,
10146,The Bluffs Heliport,30.80310059,-91.24490356,St Francisville,
21504,West Feliciana Parish Hospital Heliport,30.78470039,-91.36530304,St Francisville,
21563,Riverbend Heliport,30.7609005,-91.33860016,St Francisville,
21511,Calpine Heliport,30.2307663,-90.06401825,St Gabriel,
21693,East Field,30.25130081,-91.08650208,St Gabriel,
9592,St Genevieve County Memorial Hospital Heliport,37.96849823,-90.05439758,St Genevieve,
25295,Dixie Medical Center Heliport,37.098174,-113.57579,St George,
25958,Schiffmann Seaplane Base,45.88809967,-89.53289795,St Germain,
16758,St. Helena Fire Department Heliport,38.54850006,-122.5110016,St Helena,
15820,Watonwan Memorial Hospital Heliport,43.97999954,-94.61689758,St James,
12910,Heartland Hospital West Heliport,39.76940155,-94.85019684,St Joseph,
11295,Hermann Ii Heliport,38.62170029,-90.38899994,St Louis,
12997,Deaconess Hospital Heliport,38.62979889,-90.28820038,St Louis,
13773,St Mary's Heliport,38.63140106,-90.31099701,St Louis,
13812,Ozarkcom Army Heliport,38.69369888,-90.26959991,St Louis,
14648,Holiday Inn Westport Heliport,38.69390106,-90.44869995,St Louis,
15052,St John's Mercy Medical Center Heliport,38.64559937,-90.44680023,St Louis,
15823,Anheuser/Busch Inc Heliport,38.59170151,-90.20839691,St Louis,
15824,Missouri Baptist Hospital Heliport,38.63529968,-90.44599915,St Louis,
22261,St Louis University Hospital Heliport,38.622886,-90.239229,St Louis,
22274,St Louis Downtown Heliport,38.62530136,-90.18299866,St Louis,
22295,Barnes Jewish Hospital Heliport,38.63339996,-90.25009918,St Louis,
22502,Arch Heliport,38.61840057,-90.21730042,St Louis,
22503,V.A. Medical Center Heliport,38.64229965,-90.23069763,St Louis,
22525,Fostaire Heliport,38.625,-90.183403,St Louis,
22539,St Louis Children's Hospital Heliport,38.63420105,-90.25679779,St Louis,
22544,Clarion Heliport,38.62279892,-90.18650055,St Louis,
22545,Cardinal Glennon Heliport,38.62509918,-90.24259949,St Louis,
17792,Benewah Community Hospital Heliport,47.31409836,-116.5670013,St Maries,
14374,Elk Regional Medical Center Heliport,41.42620087,-78.57859802,St Mary's,
26023,St Mary's Seaplane Base,39.4137001,-81.19979858,St Mary's,
23481,Grand Lake St Marys Seaplane Base,40.54100037,-84.49069977,St Marys,
14236,Regions Hospital Heliport,44.95690155,-93.09470367,St Paul,
22636,Children's Hospital  -St Paul Heliport,44.94250107,-93.10970306,St Paul,
7329,Winner's Landing Seaplane Base,44.7969017,-92.98410034,St Paul Park,
15044,Barnes St Peters Hospital Heliport,38.79339981,-90.5786972,St Peters,
9385,Bayfront Medical Center Inc Heliport,27.76339912,-82.64230347,St Petersburg,
17334,Bay Pines Veterans Administration Heliport,27.80809975,-82.77449799,St Petersburg,
25517,State Garage Site Heliport,44.82640076,-73.08820343,St. Albans,
21520,Tensas Flying Service Airport,31.9775,-91.263889,St. Joseph,
22253,Heartland Hospital East Heliport,39.77190018,-94.77189636,St. Joseph,
8059,Station 233 Heliport,42.84870148,-77.92030334,Stafford,
8692,Sugar Grove Heliport,29.64360046,-95.58110046,Stafford,
12113,G H Hart Nr 2 Heliport,29.64189911,-95.5535965,Stafford,
14472,Durwood Greene Construction Company Heliport,29.62809944,-95.55670166,Stafford,
12328,Canal Street Heliport,41.04399872,-73.53179932,Stamford,
21977,Douglass Seaplane Base,43.73699951,-70.61060333,Standish,
14299,Cantagree Farm H Heliport,41.86470032,-73.67939758,Stanfordville,
7747,Victory Memorial Hospital Heliport,44.9632988,-90.93379974,Stanley,
8076,Roesler Timber Company Heliport,47.86819839,-121.7529984,Startup,
24293,C.C. Hospital Heliport,40.81900024,-77.84329987,State College,
11625,Corporate Park of Staten Island Heliport,40.61719894,-74.17579651,Staten Island,
23434,Staten Island University Hospital Heliport,40.584206,-74.08326,Staten Island,
17502,East Georgia Regional Medical Center Heliport,32.40530014,-81.76830292,Statesboro,
18186,Community Memorial Hospital Heliport,39.01309967,-89.78900146,Staunton,
12613,Santiam Memorial Hospital Helistop,44.80479813,-122.7850037,Stayton,
7813,Mann Heliport,40.55559921,-106.8440018,Steamboat Springs,
16694,Mount Werner Heliport,40.45000076,-106.7340012,Steamboat Springs,
14366,B S Corporation Steelton Plant Heliport,40.23059845,-76.83660126,Steelton,
25684,Mc Neil Island Emergency Pad Heliport,47.19620132,-122.663002,Steilacoom,
14858,Scout Lake Seaplane Base,60.534199,-150.852001,Sterling,
10426,Sterling Regional Medical Center Heliport,40.61249924,-103.2200012,Sterling,
18206,Cgh Medical Center Heliport,41.80479813,-89.69730377,Sterling,
15118,Trinity Medical Center West Heliport,40.36700058,-80.65840149,Steubenville,
21912,Berg's Field,39.41120148,-76.71640015,Stevenson,
7601,Air Columbia Heliport,45.68259811,-121.9000015,Stevenson,
10510,Stillman Fire Heliport,42.10559845,-89.1832962,Stillman Valley,
6787,Stillwater Medical Center Heliport,36.11529922,-97.07949829,Stillwater,
23842,Stilwell Memorial Hospital Heliport,35.81679916,-94.61910248,Stilwell,
11032,Piedmont Henry Hospital Heliport,33.513643,-84.228162,Stockbridge,
14885,A G Spanos Companies Hq Heliport,38.047638,-121.370251,Stockton,
16579,Jones Heliport,37.979599,-121.2289963,Stockton,
16771,San Joaquin General Hospital Heliport,37.88769913,-121.2850037,Stockton,
24384,Lost Isle Seaplane Base,38.0041008,-121.4570007,Stockton,
9529,Stockton Lake Seaplane Base,37.65000153,-93.75849915,Stockton,
10474,Williams Heliport,33.82080078,-84.12809753,Stone Mountain,
